timestamp,left_eye_gaze_position_x,left_eye_gaze_position_y,left_eye_pupil_diameter_mm,left_eye_pupil_position_x,left_eye_pupil_position_y,left_eye_pupil_position_z,left_eye_visual_angle_theta,left_eye_visual_angle_phi,left_eye_visual_angle_vector_x,left_eye_visual_angle_vector_y,left_eye_visual_angle_vector_z,left_eye_pixels_per_degree_x,left_eye_pixels_per_degree_y,left_eye_valid,right_eye_gaze_position_x,right_eye_gaze_position_y,right_eye_pupil_diameter_mm,right_eye_pupil_position_x,right_eye_pupil_position_y,right_eye_pupil_position_z,right_eye_visual_angle_theta,right_eye_visual_angle_phi,right_eye_visual_angle_vector_x,right_eye_visual_angle_vector_y,right_eye_visual_angle_vector_z,right_eye_pixels_per_degree_x,right_eye_pixels_per_degree_y,right_eye_valid,bino_eye_gaze_position_x,bino_eye_gaze_position_y,bino_eye_valid,trigger
1354427882732100,772.324,500.155,2.39854,143.554,86.2696,-531.708,-0.521585,0.381076,-0.00910305,0.00665099,0.999936,54.4608,54.4608,1,463.556,296.066,2.38035,203.184,88.4864,-519.303,-12.9809,-3.76764,-0.224141,-0.0657103,0.972339,54.4608,54.4608,1,617.309,396.852,1,0
1354427887673700,774.058,500.351,2.3948,143.854,86.1963,-531.732,-0.521585,0.381076,-0.00910305,0.00665099,0.999936,54.4733,54.4733,1,465.275,295.61,2.37894,203.572,88.425,-519.508,-12.9809,-3.76764,-0.224141,-0.0657103,0.972339,54.4733,54.4733,1,619.07,396.785,1,0
1354427892650800,775.635,500.391,2.38882,144.172,86.1354,-531.768,-0.521585,0.381076,-0.00910305,0.00665099,0.999936,54.4637,54.4637,1,797.059,461.785,2.40888,203.882,88.5137,-519.276,-6.70549,-0.614743,-0.116759,-0.0107291,0.993102,54.4637,54.4637,1,786.347,481.088,1,0
1354427897595400,775.635,500.391,2.38882,144.172,86.1354,-531.768,-0.521585,0.381076,-0.00910305,0.00665099,0.999936,54.4637,54.4637,1,797.059,461.785,2.40888,203.882,88.5137,-519.276,-6.70549,-0.614743,-0.116759,-0.0107291,0.993102,54.4637,54.4637,1,786.347,481.088,1,0
1354427902597900,796.126,500.241,2.37602,144.452,86.1161,-531.598,-0.160517,0.381076,-0.00280149,0.00665099,0.999974,54.4675,54.4675,1,809.801,461.242,2.43041,204.215,88.4469,-519.506,-6.49234,-0.614743,-0.113064,-0.0107291,0.99353,54.4675,54.4675,1,802.963,480.742,1,0
1354427907770200,799.654,499.835,2.36756,144.991,86.1931,-531.152,-0.152534,0.381076,-0.00266215,0.00665099,0.999974,54.4499,54.4499,1,814.683,461.39,2.39313,204.821,88.4507,-519.597,-6.46528,-0.614743,-0.112595,-0.0107291,0.993583,54.4499,54.4499,1,807.169,480.613,1,0
1354427912649400,801.177,499.98,2.41572,145.265,86.1785,-531.107,-0.152534,0.381076,-0.00266215,0.00665099,0.999974,54.4544,54.4544,1,825.406,463.978,2.37227,205.145,88.4477,-519.734,-6.2886,-0.564268,-0.109531,-0.00984817,0.993935,54.4544,54.4544,1,813.291,481.979,1,0
1354427917473500,802.579,500.045,2.40245,145.515,86.1791,-531.007,-0.152534,0.381076,-0.00266215,0.00665099,0.999974,54.4558,54.4558,1,827,489.294,2.31085,205.439,88.4375,-519.861,-6.2886,-0.06793,-0.109536,-0.0011856,0.993982,54.4558,54.4558,1,814.789,494.669,1,0
1354427922529900,807.761,500.108,2.38364,145.783,86.2365,-530.738,-0.0811921,0.381076,-0.00141704,0.00665099,0.999977,54.4413,54.4413,1,840.347,493.334,2.13115,205.714,88.4592,-519.844,-6.05958,0.0104904,-0.105563,0.000183092,0.994413,54.4413,54.4413,1,824.054,496.721,1,0
1354427927541900,809.098,500.175,2.42207,146.036,86.2352,-530.655,-0.0811921,0.381076,-0.00141704,0.00665099,0.999977,54.4363,54.4363,1,841.819,493.705,2.28793,205.996,88.5017,-519.83,-6.05958,0.0104904,-0.105563,0.000183092,0.994413,54.4363,54.4363,1,825.459,496.94,1,0
