timestamp,left_eye_gaze_position_x,left_eye_gaze_position_y,left_eye_pupil_diameter_mm,left_eye_pupil_position_x,left_eye_pupil_position_y,left_eye_pupil_position_z,left_eye_visual_angle_theta,left_eye_visual_angle_phi,left_eye_visual_angle_vector_x,left_eye_visual_angle_vector_y,left_eye_visual_angle_vector_z,left_eye_pixels_per_degree_x,left_eye_pixels_per_degree_y,left_eye_valid,right_eye_gaze_position_x,right_eye_gaze_position_y,right_eye_pupil_diameter_mm,right_eye_pupil_position_x,right_eye_pupil_position_y,right_eye_pupil_position_z,right_eye_visual_angle_theta,right_eye_visual_angle_phi,right_eye_visual_angle_vector_x,right_eye_visual_angle_vector_y,right_eye_visual_angle_vector_z,right_eye_pixels_per_degree_x,right_eye_pixels_per_degree_y,right_eye_valid,bino_eye_gaze_position_x,bino_eye_gaze_position_y,bino_eye_valid,trigger
1713560454307400,499.917,187.99,3.95026,119.364,94.1313,-566.852,-3.01964,-6.10974,-0.0523791,-0.106433,0.992939,59.1838,59.1838,1,547.035,237.314,4.08914,184.63,93.0828,-566.189,-8.675,-5.07427,-0.150238,-0.0884471,0.984685,59.1838,59.1838,1,509.644,185.168,1,0
1713560459315400,499.957,188.161,3.92388,119.365,94.1211,-566.859,-3.01964,-6.10974,-0.0523791,-0.106433,0.992939,59.1763,59.1763,1,548.5,240.713,4.12893,184.634,93.1173,-566.027,-8.65049,-5.01479,-0.149831,-0.0874129,0.98484,59.1763,59.1763,1,510.541,187.25,1,0
1713560464389600,499.921,187.936,3.93246,119.37,94.1013,-566.843,-3.01964,-6.10974,-0.0523791,-0.106433,0.992939,59.1796,59.1796,1,548.545,240.824,4.11231,184.641,93.0846,-566.1,-8.65049,-5.01479,-0.149831,-0.0874129,0.98484,59.1796,59.1796,1,510.542,187.184,1,0
1713560469388200,499.913,190.611,3.93762,119.372,94.0915,-566.844,-3.01964,-6.06073,-0.0523839,-0.105583,0.99303,59.1808,59.1808,1,548.533,240.615,4.10333,184.642,93.0716,-566.118,-8.65049,-5.01479,-0.149831,-0.0874129,0.98484,59.1808,59.1808,1,510.6,188.592,1,0
1713560474356900,499.913,190.611,3.93762,119.372,94.0915,-566.844,-3.01964,-6.06073,-0.0523839,-0.105583,0.99303,59.1808,59.1808,1,548.533,240.615,4.10333,184.642,93.0716,-566.118,-8.65049,-5.01479,-0.149831,-0.0874129,0.98484,59.1808,59.1808,1,510.6,188.592,1,0
1713560479361200,499.932,190.544,3.93877,119.378,94.0795,-566.84,-3.01964,-6.06073,-0.0523839,-0.105583,0.99303,59.1852,59.1852,1,548.499,240.48,4.09125,184.641,93.0373,-566.205,-8.65049,-5.01479,-0.149831,-0.0874129,0.98484,59.1852,59.1852,1,510.587,188.477,1,0
1713560484285400,499.971,190.496,3.926,119.377,94.0692,-566.879,-3.01964,-6.06073,-0.0523839,-0.105583,0.99303,59.1849,59.1849,1,548.582,240.594,4.10896,184.652,93.0589,-566.161,-8.65049,-5.01479,-0.149831,-0.0874129,0.98484,59.1849,59.1849,1,510.654,188.518,1,0
1713560489342900,499.971,190.496,3.926,119.377,94.0692,-566.879,-3.01964,-6.06073,-0.0523839,-0.105583,0.99303,59.1849,59.1849,1,548.582,240.594,4.10896,184.652,93.0589,-566.161,-8.65049,-5.01479,-0.149831,-0.0874129,0.98484,59.1849,59.1849,1,510.654,188.518,1,0
1713560494339300,499.97,190.373,3.94509,119.379,94.0815,-566.855,-3.01964,-6.06073,-0.0523839,-0.105583,0.99303,59.1939,59.1939,1,548.517,240.507,4.10628,184.673,93.0045,-566.365,-8.65049,-5.01479,-0.149831,-0.0874129,0.98484,59.1939,59.1939,1,510.612,188.396,1,0
1713560499288000,500.008,190.494,3.94972,119.383,94.0733,-566.909,-3.01964,-6.06073,-0.0523839,-0.105583,0.99303,59.1934,59.1934,1,548.539,240.449,4.10675,184.684,93.0341,-566.306,-8.65049,-5.01479,-0.149831,-0.0874129,0.98484,59.1934,59.1934,1,510.647,188.434,1,0
