timestamp,left_eye_gaze_position_x,left_eye_gaze_position_y,left_eye_pupil_diameter_mm,left_eye_pupil_position_x,left_eye_pupil_position_y,left_eye_pupil_position_z,left_eye_visual_angle_theta,left_eye_visual_angle_phi,left_eye_visual_angle_vector_x,left_eye_visual_angle_vector_y,left_eye_visual_angle_vector_z,left_eye_pixels_per_degree_x,left_eye_pixels_per_degree_y,left_eye_valid,right_eye_gaze_position_x,right_eye_gaze_position_y,right_eye_pupil_diameter_mm,right_eye_pupil_position_x,right_eye_pupil_position_y,right_eye_pupil_position_z,right_eye_visual_angle_theta,right_eye_visual_angle_phi,right_eye_visual_angle_vector_x,right_eye_visual_angle_vector_y,right_eye_visual_angle_vector_z,right_eye_pixels_per_degree_x,right_eye_pixels_per_degree_y,right_eye_valid,bino_eye_gaze_position_x,bino_eye_gaze_position_y,bino_eye_valid,trigger
1705365645952700,959.881,196.048,2.24075,123.882,74.5253,-549.198,5.03569,-4.0821,0.0875536,-0.0711858,0.993613,57.8179,57.8179,1,962.421,211.628,2.03235,190.46,79.7164,-545.962,-1.9001,-4.37134,-0.0330605,-0.0762203,0.996543,57.8179,57.8179,1,961.172,187.989,1,0
1705365650948800,959.881,196.048,2.24075,123.882,74.5253,-549.198,5.03569,-4.0821,0.0875536,-0.0711858,0.993613,57.8179,57.8179,1,962.421,211.628,2.03235,190.46,79.7164,-545.962,-1.9001,-4.37134,-0.0330605,-0.0762203,0.996543,57.8179,57.8179,1,961.172,187.989,1,0
1705365656032000,959.999,217.683,2.20166,123.892,74.5062,-549.282,5.03569,-3.68792,0.0875945,-0.0643218,0.994077,57.8197,57.8197,1,962.484,194.281,2.0062,190.474,79.7588,-545.922,-1.9001,-4.69188,-0.0330458,-0.0817973,0.996101,57.8197,57.8197,1,961.263,190.44,1,0
1705365661028000,960.225,218.157,2.21261,123.928,74.5551,-549.218,5.03569,-3.68792,0.0875945,-0.0643218,0.994077,57.8161,57.8161,1,962.722,194.338,2.01452,190.516,79.7984,-545.932,-1.9001,-4.69188,-0.0330458,-0.0817973,0.996101,57.8161,57.8161,1,961.5,190.744,1,0
1705365666024300,960.338,218.454,2.2053,123.946,74.5867,-549.213,5.03569,-3.68792,0.0875945,-0.0643218,0.994077,57.8141,57.8141,1,962.92,194.378,2.03294,190.531,79.8291,-545.911,-1.9001,-4.69188,-0.0330458,-0.0817973,0.996101,57.8141,57.8141,1,961.658,190.936,1,0
1705365670930000,960.393,218.633,2.20015,123.966,74.5994,-549.22,5.03569,-3.68792,0.0875945,-0.0643218,0.994077,57.8159,57.8159,1,963.062,194.323,2.04652,190.561,79.8343,-545.947,-1.9001,-4.69188,-0.0330458,-0.0817973,0.996101,57.8159,57.8159,1,961.758,191.007,1,0
1705365675914300,960.393,218.633,2.20015,123.966,74.5994,-549.22,5.03569,-3.68792,0.0875945,-0.0643218,0.994077,57.8159,57.8159,1,963.062,194.323,2.04652,190.561,79.8343,-545.947,-1.9001,-4.69188,-0.0330458,-0.0817973,0.996101,57.8159,57.8159,1,961.758,191.007,1,0
1705365681004100,960.515,218.507,2.19261,123.98,74.63,-549.187,5.03569,-3.68792,0.0875945,-0.0643218,0.994077,57.8226,57.8226,1,967.918,194.401,2.03877,190.58,79.8022,-546.124,-1.81239,-4.69188,-0.0315209,-0.0817973,0.99615,57.8226,57.8226,1,964.291,190.979,1,0
1705365685992700,960.803,218.447,2.18974,124.045,74.6807,-549.079,5.03569,-3.68792,0.0875945,-0.0643218,0.994077,57.8167,57.8167,1,968.234,194.787,2.04696,190.629,79.8305,-546.126,-1.81239,-4.69188,-0.0315209,-0.0817973,0.99615,57.8167,57.8167,1,964.598,191.165,1,0
1705365690992800,960.93,218.236,2.19053,124.068,74.7107,-548.975,5.03569,-3.68792,0.0875945,-0.0643218,0.994077,57.8152,57.8152,1,968.324,195.053,2.06267,190.647,79.8141,-546.202,-1.81239,-4.69188,-0.0315209,-0.0817973,0.99615,57.8152,57.8152,1,964.709,191.196,1,0
